index,topYear,rank,trackId,trackName,artistName,albumId,albumName,genres,popularity,tempo,energy,danceability,loudness,speechiness,instrumentalness,duration_ms,valence,explicit,duration_m,topGenre
26,2017,27,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,2bw00gRKNKbTFOqCkohbSh,Silence,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",82,141.971,0.761,0.52,-3.093,0.0853,4.96e-06,180822,0.286,False,3.0,edm
27,2017,28,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,2mnDyPSNM02LMvniaMWnLl,Strip That Down,"['dance pop', 'pop', 'post-teen pop']",1,106.028,0.485,0.869,-5.595,0.0545,0.0,204502,0.527,False,3.0,pop
28,2017,29,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,Demi Lovato,3pgcHENAMBqdvBj65yvZLb,Tell Me You Love Me (Deluxe),"['dance pop', 'pop', 'pop dance', 'post-teen pop']",1,144.021,0.633,0.704,-6.923,0.241,0.0,203760,0.863,True,3.0,pop
29,2017,30,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),"['pop', 'uk pop']",82,89.792,0.385,0.522,-7.355,0.0288,0.0,207520,0.236,False,3.0,pop
30,2017,31,74vs7PD7iG2GnWUGnb8Yuq,Middle Of The Night,The Vamps,69Pj3ce9XFZUi3XuQylLKf,Night & Day (Night Edition),"['boy band', 'dance pop', 'pop', 'post-teen pop']",63,130.093,0.749,0.588,-4.323,0.058,0.0,174600,0.397,False,3.0,pop
31,2017,32,10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,4w5LxfyoOPHkGJZrco1UT5,Most Girls,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",75,102.986,0.572,0.756,-7.019,0.0763,0.0,204400,0.417,False,3.0,pop
32,2017,33,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,1PZviVfBJJxNw5EtAwzdUu,2U (feat. Justin Bieber),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",69,144.937,0.65,0.548,-5.827,0.0591,0.0,194896,0.557,False,3.0,pop
33,2017,34,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,5MxXY7DbFMUiHFTPUabgJJ,I Don’t Wanna Live Forever (Fifty Shades Darker),"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",1,117.973,0.451,0.735,-8.374,0.0585,1.3e-05,245200,0.0862,False,4.0,pop
34,2017,35,5vjLSffimiIP26QG5WcN2K,Hold On,Chord Overstreet,2EfmyRWheMtmVTCIsptsLi,Hold On,['acoustic pop'],82,119.949,0.443,0.618,-9.681,0.0526,0.0,198853,0.167,False,3.0,pop
35,2017,36,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,3TJz2UBNYJtlEly0sPeNrQ,The Thrill Of It All (Special Edition),"['dance pop', 'pop', 'post-teen pop', 'uk pop']",81,91.873,0.372,0.681,-8.237,0.0432,0.0,201000,0.476,False,3.0,pop
36,2017,37,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,0zMLyv1kNV2B0LDGEK2RbB,Jonas Blue: Electronic Nature - The Mix 2017,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance']",55,104.016,0.792,0.739,-4.256,0.0418,0.0,181614,0.547,False,3.0,pop
37,2017,38,1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,"['dance pop', 'pop', 'post-teen pop']",74,159.173,0.736,0.65,-5.84,0.229,0.0,226160,0.613,True,4.0,pop
38,2017,39,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",70,99.99,0.658,0.653,-6.428,0.0304,1.66e-06,221506,0.219,False,4.0,pop
39,2017,40,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,So Good,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",70,141.153,0.782,0.576,-4.825,0.0296,0.0,224030,0.355,False,4.0,pop
40,2017,41,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,6kf46HbnYCZzP6rjvQHYzg,American Teen,"['alternative r&b', 'pop']",81,136.949,0.539,0.798,-6.351,0.0421,1.66e-05,202546,0.394,False,3.0,r&b
41,2017,42,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",76,101.965,0.763,0.72,-4.068,0.0523,0.0,251088,0.742,False,4.0,pop
42,2017,43,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),"['pop', 'uk pop']",86,95.05,0.448,0.599,-6.312,0.0232,0.0,263400,0.168,False,4.0,pop
43,2017,44,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,25IBuKrmZbgOVCGNigTXar,"How Far I'll Go (From ""Moana"")","['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0,179.666,0.555,0.314,-9.601,0.37,0.000108,175517,0.159,False,3.0,pop
44,2017,45,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,0IUCAsckpNyV4wHKIHQawC,It Ain't Me (with Selena Gomez),"['edm', 'pop', 'pop dance', 'tropical house']",76,99.968,0.533,0.64,-6.596,0.0706,0.0,220780,0.515,False,4.0,edm
45,2017,46,2cOUlop2ZakjOKe4WinesN,Slow Hands,Niall Horan,7ahctQBwcSxDdP0fRAPo2p,Flicker (Deluxe),"['dance pop', 'pop', 'post-teen pop']",76,85.896,0.425,0.735,-6.648,0.0464,0.0,188174,0.848,False,3.0,pop
46,2017,47,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,5chBPOVY2I0bG5V3igb5QL,Havana,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",2,104.992,0.517,0.768,-4.323,0.0312,3.8e-05,216896,0.418,False,4.0,pop
47,2017,48,7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),Justin Bieber,6VABPTmDOYrO5cfyKZk7F7,Friends (with BloodPop®),"['canadian pop', 'pop', 'post-teen pop']",1,104.99,0.739,0.744,-5.35,0.0387,0.0,189466,0.649,False,3.0,pop
48,2017,49,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,6DEjYFkNZh67HP7R9PSZvv,reputation,"['dance pop', 'pop', 'pop dance']",76,128.07,0.709,0.766,-6.471,0.123,1.41e-05,211853,0.506,False,4.0,pop
49,2017,50,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),Maroon 5,1Jmq5HEJeA9kNi2SgQul4U,Red Pill Blues (Deluxe),"['pop', 'pop rock']",1,110.009,0.615,0.795,-5.211,0.0671,2.98e-06,199849,0.393,False,3.0,rock
50,2017,51,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2e5CxfyEwBW115beiwh7Mc,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",76,98.064,0.817,0.696,-3.862,0.109,0.0,216408,0.782,True,4.0,pop
51,2017,52,7FPOTINXrud2gCZVAsMTZc,Touch,Little Mix,7qFvD9eJynnbhWUchIJgl8,Touch,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']",0,101.859,0.73,0.635,-3.942,0.0965,0.0,202960,0.541,False,3.0,pop
52,2017,53,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),"['pop', 'uk pop']",78,99.943,0.876,0.624,-3.374,0.1,0.0,170826,0.781,False,3.0,pop
53,2017,54,6D0b04NJIKfEMg040WioJQ,Issues,Julia Michaels,22aqlgX39cWQMWazg9qwuv,Nervous System,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0,113.804,0.427,0.706,-6.864,0.0879,0.0,176320,0.42,False,3.0,pop
54,2017,55,0zbzrhfVS9S2TszW3wLQZ7,September Song,JP Cooper,3cS0qzNDjE5SjdAL1W98fo,Raised Under Grey Skies (Deluxe),"['neo mellow', 'pop', 'pop dance', 'pop rock', 'tropical house', 'uk pop']",73,95.941,0.615,0.614,-6.7,0.0444,0.0,220290,0.374,False,4.0,pop
55,2017,56,4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,5wtHzowB37Fre3iXWQW5v5,More Than You Know,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",1,123.07,0.741,0.645,-4.989,0.0339,0.0,203000,0.534,False,3.0,edm
56,2017,57,48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,5xrOcCoO3jkXRjHQjfESM6,Mad Love The Prequel,"['dance pop', 'dancehall', 'pop', 'pop dance', 'pop rap']",77,102.04,0.882,0.742,-2.862,0.117,0.0,221176,0.463,False,4.0,pop
57,2017,58,3E2Zh20GDCR9B1EYjfXWyv,Weak,AJR,7LACXphpLTluKLFqHIZ1Qq,The Click,['modern rock'],0,123.98,0.637,0.673,-4.518,0.0429,0.0,201160,0.678,False,3.0,rock
58,2017,59,3Q3myFA7q4Op95DOpHplaY,do re mi,blackbear,30QoUTsSdpQuZunPNFsLnm,digital druglord,"['electropop', 'pop', 'pop rap']",76,111.002,0.593,0.745,-6.35,0.0526,5.25e-06,212027,0.17,True,4.0,pop
59,2017,60,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),"['dance pop', 'edm', 'pop', 'pop dance']",78,133.993,0.858,0.662,-4.844,0.0428,0.0,181672,0.295,True,3.0,pop
60,2017,61,6TXglvsCOo7dQrEgRiIdO0,Bad Things (with Camila Cabello),Machine Gun Kelly,6msV14ocKnUKffhMpHWhIG,bloom,"['ohio hip hop', 'pop rap']",0,137.822,0.696,0.678,-4.79,0.133,0.0,239293,0.254,False,4.0,hip hop
61,2017,62,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,3BcNHuKlAm57APDcwh7LJq,Solo Dance,"['dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",1,114.965,0.836,0.744,-2.396,0.0507,0.0,174933,0.36,False,3.0,pop
62,2017,63,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),"['pop', 'uk pop']",78,135.007,0.834,0.461,-4.868,0.0989,1.14e-05,261153,0.471,False,4.0,pop
63,2017,64,1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,5xG9gJcs9ut3qDWezHUlsX,Younger Now,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",74,139.934,0.781,0.573,-6.406,0.0555,2.64e-05,231906,0.343,False,4.0,pop
64,2017,65,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,4JBZ0QHveEpESepanNBG8A,Grateful,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,80.924,0.668,0.609,-4.284,0.0367,0.0,288600,0.811,True,5.0,hip hop
65,2017,66,3YU6vJbjYUG0tiJyXf9x5V,Him & I,G-Eazy,7ejLzpQCRcDqXtbRoOrj9B,Him & I,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",0,87.908,0.731,0.589,-6.343,0.0868,0.0,268866,0.191,True,4.0,rap
66,2017,67,3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,22x1g0NEicPMxuEOXlGUw5,Came Here for Love,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",66,124.994,0.868,0.708,-3.287,0.0431,0.0,202999,0.72,False,3.0,pop
67,2017,68,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),Macklemore,72qA6s4fjF8Y2VX1UDMfp2,GEMINI,"['pop', 'pop rap', 'seattle hip hop']",76,139.994,0.794,0.731,-5.126,0.0522,2.59e-05,220454,0.356,True,4.0,hip hop
68,2017,69,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,0XV4cXBFmXIhQnQMYUX9u6,AVĪCI (01),"['dance pop', 'edm', 'pop', 'pop dance']",55,102.977,0.666,0.655,-5.309,0.0612,2.12e-05,181812,0.272,False,3.0,pop
69,2017,70,0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,7hwhuEQT4Fp5bzwLlYZtiz,Beautiful Trauma,"['dance pop', 'pop', 'post-teen pop']",75,113.617,0.588,0.489,-6.177,0.0507,2.11e-06,269600,0.187,False,4.0,pop
70,2017,71,6tFFZ3OYoHbTolG08QsuBa,Call on Me - Ryan Riback Remix,Starley,4L9b6Oe9iEHHvK1MA2PqZU,Call On Me (Remixes),"['aussietronica', 'dance pop', 'pop dance', 'tropical house']",51,104.998,0.838,0.67,-4.031,0.0362,0.000611,222040,0.717,False,4.0,pop
71,2017,72,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,5GlPAy2PRJW06GVFhKwGTl,Evolve,"['modern rock', 'rock']",1,124.982,0.787,0.779,-4.305,0.108,0.0,204346,0.708,False,3.0,rock
72,2017,73,152lZdxL1OR0ZMW6KquMif,Location,Khalid,6kf46HbnYCZzP6rjvQHYzg,American Teen,"['alternative r&b', 'pop']",79,80.126,0.449,0.736,-11.462,0.425,0.000162,219080,0.326,False,4.0,r&b
73,2017,74,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,6lrm01OVZZVmarH2XLSAXZ,Your Song,"['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",67,117.959,0.624,0.855,-4.093,0.0488,0.0,180757,0.962,False,3.0,pop
74,2017,75,3EfugazgSddQvzZpkof5I4,Ciao Adios,Anne-Marie,7BaS787qIlgKTMOFR2e91E,Ciao Adios,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",62,106.083,0.882,0.698,-3.078,0.0863,0.0,200104,0.445,False,3.0,pop
75,2017,76,5PB8zB1MOZASboLquvinMF,Reggaetón Lento (Remix),CNCO,5DL2Z5x7UJsWH1HhE9j8nd,Glory Days: The Platinum Edition,"['boy band', 'latin', 'latin pop', 'reggaeton', 'tropical']",2,93.984,0.909,0.623,-3.079,0.0758,0.0,188786,0.651,False,3.0,other
76,2017,77,1vnnXMrBeEWiRg3YCMCjQq,Despacito - Remix,Luis Fonsi,5C0YLr4OoRGFDaqdMQmkeH,VIDA,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",71,177.899,0.798,0.649,-4.346,0.178,0.0,230413,0.857,False,4.0,pop
77,2017,78,0Oa9mHOnH14GZ4toWwkf4c,Good Life (with G-Eazy & Kehlani),G-Eazy,3KDuNEtT7I41hNbzMUakyq,Good Life (with G-Eazy & Kehlani),"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",65,168.073,0.778,0.572,-5.208,0.233,0.0,225520,0.54,False,4.0,rap
78,2017,79,5aFQU3VPCQ3YGfKBA4tLfj,1-800-273-8255,Logic,1sweBli5bv5QIothRFFMsf,Everybody,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",1,100.041,0.572,0.627,-7.738,0.0373,1.52e-06,250173,0.361,True,4.0,rap
79,2017,80,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,6DEjYFkNZh67HP7R9PSZvv,reputation,"['dance pop', 'pop', 'pop dance']",72,160.015,0.764,0.613,-6.509,0.136,0.0,208186,0.417,False,3.0,pop
80,2017,81,5o3GnrcFtvkdf3zFznuSbA,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),"['pop', 'pop rock']",70,100.047,0.61,0.783,-6.124,0.0696,0.0,214265,0.418,False,4.0,rock
81,2017,82,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,5GlPAy2PRJW06GVFhKwGTl,Evolve,"['modern rock', 'rock']",3,167.88,0.81,0.6,-4.749,0.0479,0.21,187146,0.298,False,3.0,rock
82,2017,83,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,15qLmAABocTCRBSbWWqL7K,iSpy (feat. Lil Yachty),"['pop', 'pop rap', 'rap', 'social media pop']",73,75.016,0.653,0.746,-6.745,0.289,0.0,253106,0.672,True,4.0,pop
83,2017,84,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,24K Magic,['pop'],79,106.97,0.803,0.818,-4.282,0.0797,0.0,225983,0.632,False,4.0,pop
84,2017,85,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,2ODvWsOgouMbaA5xf0RkJe,Starboy,"['canadian contemporary r&b', 'canadian pop', 'pop']",85,186.003,0.587,0.679,-7.015,0.276,6.35e-06,230453,0.486,True,4.0,pop
85,2017,86,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,"['rap', 'slap house']",87,130.049,0.728,0.841,-3.37,0.0484,0.0,243836,0.43,True,4.0,edm
86,2017,87,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,"['pop', 'post-teen pop']",82,119.972,0.595,0.516,-4.63,0.0313,0.0,340706,0.222,False,6.0,pop
87,2017,88,21TdkDRXuAB3k90ujRU1et,Cold (feat. Future),Maroon 5,1Jmq5HEJeA9kNi2SgQul4U,Red Pill Blues (Deluxe),"['pop', 'pop rock']",0,99.905,0.716,0.697,-6.288,0.113,0.0,234308,0.506,True,4.0,rock
88,2017,89,6jNHpJIBFTJwl3bxWrGF6K,Mi Gente,J Balvin,2J2x1ZGULHqyE1OkRTPiPa,Mi Gente,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",54,104.237,0.701,0.548,-4.862,0.0914,1.34e-05,189029,0.309,False,3.0,reggaeton
89,2017,90,4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,So Good,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",60,121.028,0.713,0.486,-3.949,0.0524,0.0,226720,0.297,False,4.0,pop
90,2017,91,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,3hARKC8cinq3mZLLAEaBh9,Views,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",4,103.989,0.619,0.791,-5.886,0.0532,0.00423,173986,0.371,False,3.0,rap
91,2017,92,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),"['dfw rap', 'melodic rap', 'rap']",82,143.95,0.538,0.556,-5.408,0.0382,0.0,223346,0.291,True,4.0,rap
92,2017,93,0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,"['edm', 'pop', 'pop dance', 'tropical house']",70,99.137,0.497,0.677,-5.763,0.0809,0.0,236853,0.419,False,4.0,edm
93,2017,94,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,97.985,0.769,0.726,-5.043,0.123,0.0101,233901,0.733,True,4.0,rap
94,2017,95,7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),OneRepublic,0fLgNovzjpxE13hCIWa0sL,Rich Love,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop dance', 'pop rock']",66,104.592,0.872,0.401,-3.641,0.314,0.0,201256,0.472,False,3.0,pop
95,2017,96,0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,1bHj528aZfYOKq0ve5AHMr,Rolex,"['social media pop', 'trap']",74,144.946,0.886,0.804,-2.512,0.04,0.0,238586,0.789,False,4.0,pop
96,2017,97,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,33pt9HBdGlAbRGBHQgsZsU,Evolve,"['modern rock', 'rock']",81,134.945,0.655,0.672,-5.021,0.0311,0.0,201240,0.556,False,3.0,rock
97,2017,98,2aksifNn5ph8igDOkPBA02,Love On The Brain,Rihanna,3Q149ZH46Z0f3oDR7vlDYV,ANTI,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",1,172.006,0.637,0.509,-4.83,0.0471,1.08e-05,224000,0.378,True,4.0,pop
98,2017,99,79NlESqzFSW0hdBWgls4FX,Praying,Kesha,4pfzhxwwQy4B8lySxjwKdt,Praying,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",1,73.483,0.381,0.565,-7.204,0.0302,0.0,230269,0.325,False,4.0,pop
0,2018,1,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,1ATL5GLyefJaxhQzSPVrLX,Scorpion,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",83,77.169,0.449,0.754,-9.211,0.109,8.29e-05,198973,0.357,True,3.0,rap
1,2018,2,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,"['dfw rap', 'melodic rap', 'rap']",85,159.801,0.52,0.585,-6.136,0.0712,7.01e-05,218146,0.129,True,4.0,rap
2,2018,3,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),"['pop', 'uk pop']",86,95.05,0.448,0.599,-6.312,0.0232,0.0,263400,0.168,False,4.0,pop
3,2018,4,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,1VAc77UvK5wj8ZSWCo3V2b,The Beautiful & Damned,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",77,87.908,0.731,0.589,-6.343,0.0868,0.0,268866,0.191,True,4.0,rap
4,2018,5,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,2vD3zSQr8hNlg0obNel4TE,Camila,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",81,104.988,0.523,0.765,-4.333,0.03,3.56e-05,217306,0.394,False,4.0,pop
5,2018,6,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,"['chicago rap', 'melodic rap']",88,83.903,0.566,0.511,-7.23,0.2,0.0,239835,0.218,True,4.0,rap
6,2018,7,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,7nEiwcUSwycvC77kZ9ub7c,The Middle,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",82,107.01,0.657,0.753,-3.061,0.0449,0.0,184732,0.437,False,3.0,pop
7,2018,8,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,1BmxOYHjQv1dKZRr13YRZM,FRIENDS,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",81,95.079,0.88,0.626,-2.384,0.0504,0.0,202620,0.534,True,3.0,edm
8,2018,9,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,"['dance pop', 'pop', 'pop rap', 'rap']",82,136.048,0.726,0.816,-3.998,0.129,0.0,253390,0.65,True,4.0,pop
9,2018,10,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,"['dance pop', 'pop', 'post-teen pop']",80,145.031,0.658,0.602,-5.934,0.0558,6e-05,197546,0.268,True,3.0,pop
10,2018,11,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,"['dance pop', 'pop', 'post-teen pop']",80,121.993,0.713,0.699,-5.507,0.0594,3.11e-06,205920,0.354,False,3.0,pop
11,2018,12,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2sjjFDjZSCYD5eBCsi0fDW,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","['dance pop', 'edm', 'house', 'liquid funk', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",76,92.213,0.809,0.653,-4.057,0.0474,0.0,210772,0.55,False,4.0,edm
12,2018,13,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",81,123.994,0.862,0.791,-3.24,0.11,2.19e-05,214846,0.592,False,4.0,edm
13,2018,14,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,67ErXRS9s9pVG8JmFbrdJ0,Ella Mai,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",75,79.882,0.61,0.477,-5.628,0.144,0.0,213993,0.358,False,4.0,r&b
14,2018,15,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,4CEAev7neETRdqBFtzA8B9,Love Lies (with Normani),"['alternative r&b', 'pop']",75,143.955,0.648,0.708,-5.626,0.0449,0.0,201707,0.338,False,3.0,r&b
15,2018,16,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,3mumK2ar9b4JPhVOZR0V2p,Finesse (Remix) [feat. Cardi B],['pop'],76,105.115,0.859,0.704,-4.877,0.0996,0.0,217288,0.926,False,4.0,pop
16,2018,17,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),"['pop', 'pop rock']",75,124.959,0.541,0.851,-6.825,0.0505,0.0,235545,0.448,True,4.0,rock
17,2018,18,5xzCzOAOfRi4DOttSzvznR,Lullaby,Sigala,1SR7c6j94aiuYEhUrfTbZ7,Lullaby,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",61,120.026,0.834,0.725,-3.913,0.037,1.27e-05,204022,0.859,False,3.0,pop
